#OTU ID,OR-T0-1,OR-T0-2,OR-T0-3,OR-T11-1,OR-T11-2,OR-T11-3,OR-T24-1,OR-T24-2,OR-T24-3,OR-T30-1,OR-T30-2,OR-T30-3,VA-T0-1,VA-T0-2,VA-T0-3,VA-T11-1,VA-T11-2,VA-T11-3,VA-T24-1,VA-T24-2,VA-T24-3,VA-T30-1,VA-T30-2,VA-T30-3,WW-T0-1,WW-T0-2,WW-T0-3,WW-T11-1,WW-T11-2,WW-T11-3,WW-T24-1,WW-T24-2,WW-T24-3,WW-T30-1,WW-T30-2,WW-T30-3
Zotu1662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3,0,2,6,7,24
Zotu1663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,12,15,0,0,1,0,0,0,0,0,0
Zotu1664,0,0,0,1,0,0,0,0,0,1,5,0,1,0,0,13,3,1,4,6,8,22,1,2,0,1,0,0,1,2,0,4,0,3,1,5
Zotu1665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,13,4,0,14,10,1
Zotu1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,8,0,1,1,2,2,0,0,2,1
Zotu1668,6,12,12,3,4,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Zotu1669,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,11,3,0,2,0,0,2,0,3,4,0,4,6,12,1,0,0,2,0,0
Zotu167,0,1,0,754,42,670,0,0,4,0,0,0,0,0,0,173,219,85,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1
Zotu1670,49,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,17,1,1,2,0,0,0,1,0,0
Zotu1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,13,14,1,1,2,0,0,0,0,0,0
Zotu1673,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,12,21,19,1,0,1,0,0,0,0,0,0
Zotu1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,14,0,0,0,0,0,0,0,0,0
Zotu1675,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,16,0,0,0,0,0,0,0,0,0
Zotu1676,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,14,0,0,0,0,0,0,0,0,0
Zotu1677,0,3,0,6,7,19,22,27,21,28,10,46,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,6,1,0,23,5,8
Zotu1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,26,0,0,0,0,0,0,0,0,0
Zotu1679,1,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,9,20,1,4,7,7
Zotu168,0,1,4,0,4,3,1,19,6,1,7,0,1,0,0,1,3,0,30,21,0,6,8,0,0,0,0,4,14,0,736,306,90,300,422,112
Zotu1680,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,18,20,0,0,1,0,0,0,0,0,0
Zotu1681,0,0,1,0,0,0,0,0,0,0,0,0,7,30,8,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
Zotu1682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,11,0,0,30,0,0
Zotu1683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,21,6,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,10,9,20,0,0,0,0,0,0
Zotu1685,29,0,0,1,0,0,0,0,3,0,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,2,9,0,0,0,0,1,0,0,0,0
Zotu1686,2,1,2,0,0,1,0,0,3,0,0,1,12,10,5,0,0,0,0,0,0,0,0,0,7,2,4,1,0,1,1,0,0,0,0,0
Zotu1687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,5,12,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18,6,0,1,0,0,0,0,1,1,0
Zotu1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,13,0,1,0,0,0,0,0,0,0
Zotu169,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,43,32,510,362,780,4,3,2,4,1,1
Zotu1690,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,26,18,14,0,0,0,0,0,0,0,0,0
Zotu1691,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,4,2,24,1,1,12
Zotu1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,10,9,42
Zotu1694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,9,0,1,0,2,0,0,0,0,0
Zotu1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,5,2,1,10,8,0
Zotu1696,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,4,0,0,6,0,0,1,0,0,11,12,8,0,0,0,0,0,0,0,0,0
Zotu1697,9,35,0,1,0,0,0,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0
Zotu1698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,20,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,23,0,0,10,0,0,0,0,0,0,2,0,2,1,1,0
Zotu17,2,1,1,89,349,1718,58,2740,4780,10,1213,6383,0,0,4,5,56,0,1,4,16,12,0,20,0,0,0,0,1,1,0,2,0,3,0,1
Zotu170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,24,1,0,1,0,1,0,0,0,319,230,139,228,56,246,74,250,508
Zotu1700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,14,12,0,7,0,1,3,2
Zotu1701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,4,0,4,0,4,7,0,15,14,0
Zotu1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,16,0,1,0,0,0,0,1,0,2
Zotu1703,0,0,2,1,6,12,0,0,2,0,0,0,9,8,13,1,0,0,0,0,2,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0
Zotu1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,35,0,0,0,0,0,0,0
Zotu1705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,27,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1706,0,0,1,0,0,0,0,0,0,0,0,0,8,6,11,0,0,0,0,0,0,0,0,0,12,5,6,0,0,0,0,0,0,0,0,0
Zotu1707,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,31,1,1,0
Zotu1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,9,0,0,0,0,0,0,0,0,0
Zotu1709,3,19,17,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu171,0,0,0,503,10,19,258,122,122,263,79,44,0,0,0,0,0,1,0,41,0,0,260,0,0,0,0,1,0,1,1,1,2,28,1,30
Zotu1710,1,4,7,0,0,0,0,0,0,0,0,0,5,7,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,9,0,0,1,0,0,0,0,0,0
Zotu1712,2,0,3,0,0,0,0,0,0,0,0,0,9,24,18,0,0,0,0,0,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0
Zotu1713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,11,0,2,0,0,0,0,0,0,0
Zotu1714,0,0,0,0,0,0,0,0,0,0,0,0,14,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,11,0,0,0,1,0,0,0,0,0
Zotu1716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,5,0,0,0,0,0,0,0,0,0
Zotu1717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,3,16,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1718,2,4,4,0,0,0,0,0,0,0,0,0,20,6,2,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0
Zotu1719,4,3,1,3,6,13,2,1,4,1,0,1,0,0,0,8,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu172,332,994,484,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,15,0,1,1,1,0,0,1,0,0
Zotu1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,15,0,2,0,0,0,0,0,0,0
Zotu1722,327,164,298,74,47,52,0,1,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,9,0,0,0,0,0,0,0,0,0
Zotu1724,0,0,0,0,0,1,0,0,0,0,0,0,5,2,4,0,1,4,0,0,10,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0
Zotu1725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,1,26,1,0,3,1,0,1,0
Zotu1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,7,2,0,3,0,6,4,2,9,10,5
Zotu1727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22,6,10,0,1,0,0,0,0,0,0,0
Zotu1728,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,20,9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,7,0,1,0,1,0,0,0,0,0
Zotu173,0,0,0,0,0,3,7,2,2,595,412,539,2,0,0,0,5,42,35,6,96,44,18,27,0,1,1,3,1,5,0,0,1,1,0,0
Zotu1730,0,0,0,0,0,0,0,0,0,0,0,0,10,1,8,51,17,4,1,2,1,0,2,1,7,4,3,0,1,0,2,0,0,0,0,0
Zotu1731,0,0,0,0,0,17,0,0,6,0,0,3,1,0,0,0,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,6,0,2,2,0,0,0,0,0,0
Zotu1733,0,0,0,0,0,0,3,0,2,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1734,0,0,1,0,0,0,0,0,0,0,0,0,17,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Zotu1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,8,0,0,0,0,0,0,1,9,3
Zotu1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,37,0,1
Zotu1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,10,0,2,1,0,0,0,0,0,0
Zotu1738,0,0,0,2,1,2,14,8,3,7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,10,0,0,0,0,0,0,0,0,0
Zotu174,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,582,550,686,30,54,40,0,0,0,0,0,0
Zotu1740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,10,0,13,0,0,0,0,0,0
Zotu1741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,11,17,2,1,0,1,1,2
Zotu1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,9,0,0,2,2,0,0,2,5,2
Zotu1743,0,1,1,4,1,1,1,5,2,0,1,1,2,0,3,0,5,1,0,1,4,1,4,2,0,2,0,0,0,2,0,0,1,4,1,1
Zotu1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,17,0,0,0,0,0,0,0,0,0
Zotu1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,13,9,0,0,0,0,0,0,2,0,0
Zotu1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,0,1,6,0,0,5,4,4
Zotu1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,11,0,2,0,0,0,0,1,0,0
Zotu1748,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1,1,10
Zotu1749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,9,6,0,3,0,0,0,0,0,0,0
Zotu175,0,2,2,2,265,283,1,578,216,5,233,252,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Zotu1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,10,0,0,0,0,0,0,0,0,0
Zotu1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,11,0,0,26,0
Zotu1752,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,13,12,1,2,4,0,0,0,0,0,0
Zotu1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,9,0,20
Zotu1754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,15,0,0,0,0,0,0,0,0,0
Zotu1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,11,0,0,0,0,0,0,0,0,0
Zotu1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,6,0,0,1,0,0,0,0,0,0
Zotu1757,13,12,6,0,0,2,0,0,0,0,0,0,3,2,10,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,13,0,0,0,0,0,0,0,0,0
Zotu1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,10,0,0,0,0,0,0,0,0,0
Zotu176,0,0,0,0,0,0,0,0,0,0,0,0,557,928,345,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1760,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,8,0,0,23,0,0,4,0,1,0,0,0,1,0,0,3,0,0,0,0
Zotu1761,1,0,6,0,0,0,0,0,0,0,0,0,23,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1762,6,21,18,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu1763,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,4,0,1,0,5,2,9,4,7,7,5,9
Zotu1764,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,10,13,16,0,0,0,0,0,0,0,0,0
Zotu1765,0,0,0,4,15,8,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,6,1
Zotu1766,38,2,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,13,1,16
Zotu1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,1,11,0,4
Zotu1769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,6,6,22
Zotu177,0,0,0,73,720,1086,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu1770,5,20,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1771,1,2,2,1,2,0,0,0,1,0,0,0,0,1,1,0,2,0,7,3,8,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1772,3,15,20,0,0,0,0,0,0,0,0,0,32,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1773,0,1,1,1,1,1,0,0,0,0,0,0,1,4,4,16,12,9,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,1,0,0
Zotu1774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1775,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,36,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1776,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,8,8,3,2,3,1,10,2,0,1,2,1
Zotu1777,12,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1778,1,10,2,0,0,1,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0,0,0,4,4,5,2,0,0,1,0,2,0,0,2
Zotu1779,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,6,3,9,7,4,2,2,0,0,0,0,0,0,2,1,0
Zotu178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,546,609,27,40,26,1,0,0,0,0,0
Zotu1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,16,0,0,0,0,0,0,0,0,0
Zotu1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1,0,5,1,0,2,5,8
Zotu1782,0,0,0,0,0,0,0,0,0,0,0,0,24,8,32,0,1,0,0,0,0,0,0,0,0,0,0,7,27,1,0,0,1,0,0,0
Zotu1783,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,10,8,14,0,0,1,1,0,2,0,2,3
Zotu1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,8,0,2,0,11,4,0,4,1,0
Zotu1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,14,0,1,0,0,0,0,0,0,0
Zotu1786,0,0,0,0,0,0,0,0,0,0,0,0,11,12,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1787,1,2,1,0,0,0,0,0,0,0,0,0,6,10,20,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Zotu1788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,14,0,0,0,0,0,0,0,0,0
Zotu1789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,10,0,1,0,4,0,0,1,2,2
Zotu179,0,0,0,85,55,107,396,244,233,452,107,540,0,0,1,1,4,0,3,0,4,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0
Zotu1790,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,25,15,18,1,6,1,0,0,0,0,0,0
Zotu1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,1,1,2,4,0,2,3,0,2
Zotu1792,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,6,1,0,0,0,0,0,0,14,9,16,3,0,0,0,0,0,0,0,0
Zotu1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,8,0,0,1,0,0,0,0,0,0
Zotu1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,16,0,0,0,0,0,0,2,0,0
Zotu1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,12,0,0,0,0,0,0,0,0,0
Zotu1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,18,8,0,1,0,0,0,0,0,0,0
Zotu1797,0,1,0,0,0,0,0,0,0,3,0,0,4,1,1,0,0,0,0,0,0,0,0,0,7,8,1,0,1,1,0,4,1,4,2,10
Zotu1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,12,0,0,1,0,0,0,0,0,0
Zotu1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,10,0,0,0,0,0,0,0,0,0
Zotu18,20,72,26,1942,5418,3872,122,3211,1447,157,686,875,0,1,0,1,0,0,2,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
Zotu180,1,4,1,25,28,31,29,26,27,35,15,31,6,3,3,62,54,52,88,78,74,74,58,49,2,1,1,11,15,12,185,41,114,178,60,253
Zotu1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,20,1,0,0,0,0,0,0,0,0
Zotu1801,9,6,2,0,0,11,0,0,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Zotu1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,6,0,0,0,0,0,0,0,0,0
Zotu1803,14,2,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,6,3,3,3,2,0,0,0,0,0,0
Zotu1804,0,1,0,0,0,2,1,1,7,2,1,15,0,0,0,0,0,0,2,0,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1805,0,0,0,0,0,0,1,0,0,0,0,0,3,3,3,17,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1806,0,0,0,0,0,4,0,0,3,0,0,0,2,1,2,26,0,0,2,1,0,1,0,0,1,1,2,3,1,0,0,0,0,0,0,0
Zotu1807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,8,38
Zotu1808,14,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,7,0,0,0,0,0,0,0,0,0
Zotu181,0,0,1,0,0,0,0,0,2,0,0,0,616,1049,165,0,0,0,0,0,0,1,0,0,0,0,1,1,3,4,0,0,0,0,0,0
Zotu1810,2,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,1,0,0,1,0,1,0,0,0,0
Zotu1811,0,0,0,0,0,0,0,0,0,0,0,0,16,8,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu1812,1,4,1,0,14,0,0,0,0,0,0,0,1,0,1,0,6,8,0,0,1,0,0,2,0,2,0,4,5,1,0,0,0,0,0,0
Zotu1813,0,0,0,0,2,0,1,6,3,1,1,0,2,1,0,2,0,0,2,5,0,0,0,0,2,2,6,0,1,0,0,0,0,2,1,0
Zotu1814,1,3,8,16,4,11,0,0,0,0,0,0,6,6,2,0,0,0,0,0,1,0,0,0,16,6,16,0,0,1,0,0,0,0,0,0
Zotu1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,1,1,0,0,4,1,16
Zotu1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,33,0,0
Zotu1817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,13,0,0,0,0,0,0,0,0,0
